org,scraped_at,headline_1,headline_2,headline_3
https://www.lemonde.fr/en/,2024-03-25 05:32:30.457315,Transferring UK asylum seekers to Rwanda: inside Sunak's stubborn obsession,Four Moscow attack suspects charged with terrorism,"Senegal opposition candidate Faye closing in on victory, but ruling camp contests"
https://www.bbc.com/,2024-03-25 05:32:29.567835,"Rosenberg: As Russia mourns, how will Putin react to concert attack?",The Jewish settlers who want to build homes in Gaza,"Rosenberg: As Russia mourns, how will Putin react to concert attack?"
https://www.aljazeera.com,2024-03-25 05:32:28.700771,"Israeli forces laying siege to 3 hospitals in Gaza, https://www.aljazeera.com/news/liveblog/2024/3/25/israels-war-on-gaza-live-nine-killed-in-israeli-strike-on-deir-el-balah","Celebrations as Senegal opposition candidate takes early lead in polls, https://www.aljazeera.com/news/2024/3/25/senegals-bassirou-diomaye-faye-takes-early-lead-in-presidential-election","Four men showing signs of severe beating charged over Moscow concert attack, https://www.aljazeera.com/news/2024/3/25/four-men-showing-signs-of-severe-beating-charged-over-moscow-concert-attack"
https://www.economist.com,2024-03-24 05:32:33.894750,"Britain is the best place in Europe to be an immigrant, https://www.economist.com/leaders/2024/03/21/britain-is-the-best-place-in-europe-to-be-an-immigrant","Who was behind the massacre in Moscow?, https://www.economist.com/europe/2024/03/22/who-was-behind-the-massacre-in-moscow","The war in Gaza may topple Hamas without making Israel safer, https://www.economist.com/briefing/2024/03/21/the-war-in-gaza-may-topple-hamas-without-making-israel-safer"
https://www.lemonde.fr/en/,2024-03-24 05:32:32.985824,Twenty-seven half-siblings and one big mystery: 'Our biological father might be a serial donor',"Senegal's presidential election: Amadou Ba, the majority's candidate by force",Putin vows harsh retribution after 'barbaric terrorist attack' in Moscow
https://www.bbc.com/,2024-03-24 05:32:32.089995,"Bullets, a crush and panic: Moscow concert that became a massacre",Kyiv hit by multiple blasts as Russia strikes Ukraine,"Bullets, a crush and panic: Moscow concert that became a massacre"
https://www.aljazeera.com,2024-03-24 05:32:31.176718,"Israeli forces bombard Gaza’s Khan Younis as truce talks falter in Qatar, https://www.aljazeera.com/news/liveblog/2024/3/24/israels-war-on-gaza-live-19-killed-as-israel-again-fires-on-aid-seekers","Moscow concert hall attack: Russia detains 11 as death toll rises to 133, https://www.aljazeera.com/news/2024/3/23/moscow-concert-hall-attack-russia-detains-11-as-death-toll-rises-to-115","At least 19 reported killed as Israeli forces fire on Gaza aid seekers, https://www.aljazeera.com/news/2024/3/23/at-least-19-reported-killed-as-israeli-forces-fire-on-gaza-aid-seekers"
https://www.economist.com,2024-03-23 05:32:24.882232,"An attack kills dozens in a Moscow concert hall, https://www.economist.com/europe/2024/03/22/an-attack-kills-dozens-in-a-moscow-concert-hall","A new generation of music-making algorithms is here, https://www.economist.com/science-and-technology/2024/03/21/a-new-generation-of-music-making-algorithms-is-here","First Steven Mnuchin bought into NYCB, now he wants TikTok, https://www.economist.com/finance-and-economics/2024/03/21/first-steven-mnuchin-bought-into-nycb-now-he-wants-tiktok"
https://www.lemonde.fr/en/,2024-03-23 05:32:24.008068,"Moscow concert hall attack: At least 60 killed and 100 injured, IS claimed responsibility",Warm wishes for Kate after the Princess of Wales announces her cancer diagnosis,"Insults, provocations, cyberattacks: Russia scales up hostility toward France"
https://www.bbc.com/,2024-03-23 05:32:23.311414,King hails Kate's courage after cancer news,Harry and Meghan wish 'health and healing' for Kate,King hails Kate's courage after cancer news
https://www.aljazeera.com,2024-03-23 05:32:22.222536,"Many Palestinians killed as Israel bombs Rafah, Khan Younis, https://www.aljazeera.com/news/liveblog/2024/3/23/israels-war-on-gaza-live-netanyahu-brushes-off-blinken-over-rafah-attack","At least 60 killed, more than 145 injured in attack on Moscow concert hall, https://www.aljazeera.com/news/2024/3/22/gunfire-and-explosion-reported-at-concert-hall-in-russias-moscow","Peruvian democracy weakened as government consolidates control: Report, https://www.aljazeera.com/news/2024/3/22/peruvian-democracy-weakened-as-government-consolidates-control-report"
https://www.economist.com,2024-03-22 05:34:06.176685,"At a moment of military might, Israel looks deeply vulnerable, https://www.economist.com/leaders/2024/03/21/at-a-moment-of-military-might-israel-looks-deeply-vulnerable","Drug decriminalisation in Europe may be slowing down, https://www.economist.com/europe/2024/03/21/drug-decriminalisation-in-europe-may-be-slowing-down","America’s realtor racket is alive and kicking, https://www.economist.com/finance-and-economics/2024/03/21/americas-realtor-racket-is-alive-and-kicking"
https://www.lemonde.fr/en/,2024-03-22 05:34:05.312827,Romanian anti-Ukraine 'Facebook parties' gain traction,Israel-Gaza war: gloomy first week of Ramadan in Jerusalem and the West Bank,EU leaders call for 'immediate' Gaza truce; propose raising tariffs on Russian grain
https://www.bbc.com/,2024-03-22 05:34:04.541274,Apple becomes the latest tech giant under siege,Opposition condemn arrest of Delhi chief minister,Apple becomes the latest tech giant under siege
https://www.aljazeera.com,2024-03-22 05:34:03.663475,"‘Gap is narrowing’ in Israel-Hamas talks as Mossad-CIA chiefs fly to Qatar, https://www.aljazeera.com/news/liveblog/2024/3/22/israels-war-on-gaza-live-the-choice-is-clear-a-2-state-solution","‘Dead democracy’: Will Arvind Kejriwal’s arrest unite India’s opposition?, https://www.aljazeera.com/news/2024/3/22/dead-democracy-will-arvind-kejriwals-arrest-unite-indias-opposition","US, EU ratchet up pressure on Israel over Gaza ceasefire; UN vote planned, https://www.aljazeera.com/news/2024/3/22/us-eu-ratchet-up-pressure-on-israel-over-gaza-ceasefire-un-vote-planned"
https://www.economist.com,2024-03-21 05:32:47.709057,"Why America can’t escape inflation worries, https://www.economist.com/finance-and-economics/2024/03/20/why-america-cant-escape-inflation-worries","America’s Supreme Court should reject the challenge to abortion drugs, https://www.economist.com/leaders/2024/03/20/americas-supreme-court-should-reject-the-challenge-to-abortion-drugs","Donald Trump joins the meme-stock frenzy, https://www.economist.com/united-states/2024/03/20/donald-trump-joins-the-meme-stock-frenzy"
https://www.lemonde.fr/en/,2024-03-21 05:32:46.824277,The 'Madame Wing': How Brigitte Macron and her entourage influence the president,US submits draft UN resolution calling for 'immediate ceasefire' in Gaza,Confiscation of criminal assets in France: 'We have redistributed over €272 million'
https://www.bbc.com/,2024-03-21 05:32:46.059413,Extreme heat can double stillbirth risk - study,Portugal set for centre-right minority government,Extreme heat can double stillbirth risk - study
https://www.aljazeera.com,2024-03-21 05:32:45.122268,"Israel pounds Gaza with strikes killing at least 100 Palestinians in a day, https://www.aljazeera.com/news/liveblog/2024/3/21/israels-war-on-gaza-live-more-than-100-palestinians-killed-in-24-hours","Modi’s India plans its own democracy index, after global rankings downgrade, https://www.aljazeera.com/news/2024/3/21/modis-india-plans-its-own-democracy-index-after-global-rankings-downgrade","Births crisis: Nearly every country to shrink by 2100, study warns, https://www.aljazeera.com/economy/2024/3/21/nearly-every-countrys-population-will-be-shrinking-by-2100-study-warns"
https://www.economist.com,2024-03-20 05:32:50.717331,"Why Japan’s economy remains a warning to others, https://www.economist.com/leaders/2024/03/19/why-japans-economy-remains-a-warning-to-others","Joe Biden’s weakness among Latinos threatens his re-election, https://www.economist.com/interactive/united-states/2024/03/19/joe-bidens-weakness-among-latinos-threatens-his-re-election","Hong Kong passes a security law that its masters scarcely need, https://www.economist.com/china/2024/03/19/hong-kong-passes-a-security-law-that-its-masters-scarcely-need"
https://www.lemonde.fr/en/,2024-03-20 05:32:49.743732,Saudi Arabia's faltering hopes on the world football stage,Libor trial: The relentless prosecution of former London traders,Access to abortion in France remains fraught with obstacles
https://www.bbc.com/,2024-03-20 05:32:48.836800,Famine looms in Sudan as civil war survivors tell of killings and rapes,Entire Gaza population facing acute hunger - US,Famine looms in Sudan as civil war survivors tell of killings and rapes
https://www.aljazeera.com,2024-03-20 05:32:47.986312,"More and more newborns dying in Gaza as hunger crisis worsens, WHO says, https://www.aljazeera.com/news/liveblog/2024/3/20/israels-war-on-gaza-live-multiple-attacks-kill-dozens-of-palestinians","In Indonesia and Malaysia, boycotts hammer McDonald’s, Starbucks, https://www.aljazeera.com/economy/2024/3/20/in-indonesia-and-malaysia-boycotts-hit-mcdonalds-starbucks","North Korea claims progress in development of hypersonic missile, https://www.aljazeera.com/news/2024/3/20/north-korea-claims-progress-in-development-of-hypersonic-missile"
https://www.economist.com,2024-03-19 05:32:17.790842,"How China, Russia and Iran are forging closer ties, https://www.economist.com/finance-and-economics/2024/03/18/how-china-russia-and-iran-are-forging-closer-ties","Without realising it, Britain has become a nation of immigrants, https://www.economist.com/britain/2024/03/18/without-realising-it-britain-has-become-a-nation-of-immigrants","Relations between Japan and South Korea are blossoming, https://www.economist.com/asia/2024/03/18/relations-between-japan-and-south-korea-are-blossoming"
https://www.lemonde.fr/en/,2024-03-19 05:32:16.958999,The debate over adding consent to France's legal definition of rape,"Hamas third in command Marwa Issa killed in Israeli operation, says White House","The Palestinian cause, a double-edged electoral strategy for Mélenchon's LFI"
https://www.bbc.com/,2024-03-19 05:32:16.177047,Trump unable to get $464m bond in New York fraud case,Blinken in Manila as South China Sea tensions rise,Trump unable to get $464m bond in New York fraud case
https://www.aljazeera.com,2024-03-19 05:32:15.239186,"Imminent famine in northern Gaza is an ‘entirely manmade disaster’, UN says, https://www.aljazeera.com/news/liveblog/2024/3/19/israels-war-on-gaza-live-israel-holds-al-jazeera-reporter-for-12-hours","Biden warns Netanyahu against ‘mistake’ of invading Rafah: White House, https://www.aljazeera.com/news/2024/3/18/biden-warns-netanyahu-against-mistake-of-invading-rafah-white-house","After success of BTS and Parasite, South Korea woos digital nomads, https://www.aljazeera.com/economy/2024/3/19/after-conquering-pop-music-film-and-food-south-korea-woos-digital-nomads"
https://www.economist.com,2024-03-18 05:32:36.364491,"Vladimir Putin’s sham re-election is notable only for the protests, https://www.economist.com/europe/2024/03/17/vladimir-putins-sham-re-election-is-notable-only-for-the-protests","Just how rich are businesses getting in the AI gold rush?, https://www.economist.com/business/2024/03/17/just-how-rich-are-businesses-getting-in-the-ai-gold-rush","Deposing the King of Israel, https://www.economist.com/middle-east-and-africa/2024/03/17/deposing-the-king-of-israel"
https://www.lemonde.fr/en/,2024-03-18 05:32:35.426447,"Who is Rodolphe Saadé, the billionaire who purchased France's leading news channel?",How geopolitics and climate change are disrupting shipping routes,Putin overwhelmingly wins Russian presidential election with no genuine competition
https://www.bbc.com/,2024-03-18 05:32:34.600623,Watch: Putin thanks Russia after predictable win,Israel launches night raid on Gaza al-Shifa hospital,Watch: Putin thanks Russia after predictable win
https://www.aljazeera.com,2024-03-18 05:32:33.802134,"Deaths, injuries as Israel launches new attack on Gaza’s al-Shifa Hospital, https://www.aljazeera.com/news/liveblog/2024/3/18/israels-war-on-gaza-live-ceasefire-push-as-rafah-invasion-looms","Russia’s Putin hails victory in election criticised as illegitimate, https://www.aljazeera.com/news/2024/3/17/putin-poised-to-win-russian-presidential-election-by-a-landslide","North Korea fires ballistic missiles as Blinken visits Seoul, https://www.aljazeera.com/news/2024/3/18/north-korea-fires-ballistic-missiles-as-blinken-visits-seoul"
https://www.economist.com,2024-03-17 05:32:34.684752,"Making sense of the gulf between young men and women, https://www.economist.com/leaders/2024/03/14/making-sense-of-the-gulf-between-young-men-and-women","Chuck Schumer and Joe Biden pile pressure on Binyamin Netanyahu, https://www.economist.com/united-states/2024/03/16/chuck-schumer-and-joe-biden-pile-pressure-on-binyamin-netanyahu","In occupied Mariupol, Russian invaders hold a sham election, https://www.economist.com/europe/2024/03/16/in-occupied-mariupol-russian-invaders-hold-a-sham-election"
https://www.lemonde.fr/en/,2024-03-17 05:32:33.707059,Sub-Saharan migrants revive Christianity in Morocco,Macron reiterates ground operation in Ukraine possible 'at some point',In Gaza: 'I've never experienced such a sad Ramadan'
https://www.bbc.com/,2024-03-17 05:32:32.397755,Iceland volcano lava nears Grindavik in new eruption,"In Cleveland, mushrooms digest entire houses",Iceland volcano lava nears Grindavik in new eruption
https://www.aljazeera.com,2024-03-17 05:32:31.405150,"Israel kills 12 in Deir al-Balah as aid trucks arrive safely in north Gaza, https://www.aljazeera.com/news/liveblog/2024/3/17/israels-war-on-gaza-live-13-aid-trucks-reach-north-malnutrition-doubles","‘Everybody’s fight’: Palestinians hail the sacrifice of Corrie, Bushnell, https://www.aljazeera.com/news/2024/3/16/everybodys-fight-palestinians-hail-the-sacrifice-of-corrie-bushnell","At gunpoint, Ukrainians in occupied regions vote in Russia’s election, https://www.aljazeera.com/news/2024/3/16/at-gunpoint-ukrainians-in-occupied-regions-back-putin-in-russias-election"
https://www.economist.com,2024-03-16 05:32:23.325017,"America’s extraordinary economy keeps defying the pessimists, https://www.economist.com/leaders/2024/03/14/americas-extraordinary-economy-keeps-defying-the-pessimists","Russians go to the polls in a sham election for their president, https://www.economist.com/europe/2024/03/12/russians-go-to-the-polls-in-a-sham-election-for-their-president","The Gulf’s scramble for Africa is reshaping the continent, https://www.economist.com/leaders/2024/03/14/the-gulfs-scramble-for-africa-is-reshaping-the-continent"
https://www.lemonde.fr/en/,2024-03-16 05:32:22.306543,"Lisa, Louka, Mathéïs: Three heartbreaking stories infanticide and missed red flags",'Russia's presidential election is about Putin convincing himself and others that he has mastered all the workings of the system',2024 US presidential election: Former VP Mike Pence 'will not be endorsing Donald Trump'
https://www.bbc.com/,2024-03-16 05:32:21.428860,Where Donald Trump's four trials stand after more delays,Born on 7 October: Gaza mum's fight to feed her baby,Where Donald Trump's four trials stand after more delays
https://www.aljazeera.com,2024-03-16 05:32:20.645508,"Israel army plan to invade Gaza’s Rafah approved as Qatar talks to resume, https://www.aljazeera.com/news/liveblog/2024/3/16/israels-war-on-gaza-live-will-the-netanyahu-government-attack-rafah","Elite Afghan soldiers turn barbers, gym trainers in India to escape Taliban, https://www.aljazeera.com/features/2024/3/16/elite-afghan-soldiers-turn-barbers-gym-trainers-in-india-to-escape-taliban","‘We want Sonko’: Senegal opposition boosted after leaders freed before vote, https://www.aljazeera.com/news/2024/3/15/we-want-sonko-senegal-opposition-boosted-after-leaders-freed-before-vote"
https://www.economist.com,2024-03-15 05:32:36.178737,"Rogue Russia threatens the world, not just Ukraine, https://www.economist.com/leaders/2024/03/14/rogue-russia-threatens-the-world-not-just-ukraine","America’s economy has escaped a hard landing, https://www.economist.com/briefing/2024/03/14/americas-economy-has-escaped-a-hard-landing","Was the Barclay brothers’ business empire built on a fraud?, https://www.economist.com/interactive/britain/2024/03/14/the-ancient-deal-that-saved-the-barclays"
https://www.lemonde.fr/en/,2024-03-15 05:32:35.206608,Russians vote in Putin's tailor-made election,Macron says Russian victory in Ukraine means Europe 'would not have security',Southern Russia faces bombardments and armed incursions on the eve of the presidential election
https://www.bbc.com/,2024-03-15 05:32:34.375748,Top Democrat calls for new Israel election as rift grows,Water crisis shakes India’s Silicon Valley,Top Democrat calls for new Israel election as rift grows
https://www.aljazeera.com,2024-03-15 05:32:33.442783,"Dozens dead, wounded as Israeli helicopter opens fire on Gaza aid seekers, https://www.aljazeera.com/news/liveblog/2024/3/15/israels-war-on-gaza-live-new-horrific-massacre-on-starving-palestinians","Russians head to the polls as Putin looks to secure 5th term as president, https://www.aljazeera.com/news/liveblog/2024/3/15/russia-election-2024-live-news-putin-looks-to-secure-5th-term-as-president","Japan’s bid to cancel residency of foreigners who dodge taxes stirs unease, https://www.aljazeera.com/economy/2024/3/15/japans-bid-to-cancel-residency-of-foreigners-who-dodge-taxes-stirs-unease"
https://www.economist.com,2024-03-14 05:32:44.991554,"Why young men and women are drifting apart, https://www.economist.com/international/2024/03/13/why-the-growing-gulf-between-young-men-and-women","Will TikTok still exist in America?, https://www.economist.com/business/2024/03/13/will-tiktok-still-exist-in-america","Gulf countries are becoming major players in Africa, https://www.economist.com/middle-east-and-africa/2024/03/13/gulf-countries-are-becoming-major-players-in-africa"
https://www.lemonde.fr/en/,2024-03-14 05:32:41.061695,Ukrainians are growing tired of imposed 'telemarathon',Ukraine: The perils of enemy observation at the Donbas front,UN to launch 'airbridge' to get aid into Haiti
https://www.bbc.com/,2024-03-14 05:32:40.266669,'Every day felt like an eternity' - freed Israeli hostage,How Malaysia Airlines came back from twin tragedies,'Every day felt like an eternity' - freed Israeli hostage
https://www.aljazeera.com,2024-03-14 05:32:38.874958,"Israel kills 6 aid seekers in Gaza hours after attack on UN food centre, https://www.aljazeera.com/news/liveblog/2024/3/14/israels-war-on-gaza-live-rafah-attack-coming-soon-despite-pressure","Gaza ‘safe zones’ led to displacement, Israeli attacks on civilians: Report, https://www.aljazeera.com/news/2024/3/13/gaza-safe-zones-led-to-displacement-israeli-attacks-on-civilians-report","Georgia judge drops six charges in Trump election interference case, https://www.aljazeera.com/news/2024/3/13/georgia-judge-drops-six-charges-in-trump-election-interference-case"
https://www.economist.com,2024-03-13 05:32:38.258987,"Time for TikTok to cut its ties to China, https://www.economist.com/leaders/2024/03/12/time-for-tiktok-to-cut-its-ties-to-china","Is China a climate saint or villain?, https://www.economist.com/china/2024/03/12/is-china-a-climate-saint-or-villain","Russians go to the polls in a sham election for their president, https://www.economist.com/europe/2024/03/12/russians-go-to-the-polls-in-a-sham-election-for-their-president"
https://www.lemonde.fr/en/,2024-03-13 05:32:37.294151,Is Miss France just another 'elected representative'?,"4 million people face 'acute food insecurity' in Haiti, says UN food agency official",US 2024 elections: Biden and Trump both won enough delegates for nomination
https://www.bbc.com/,2024-03-13 05:32:36.549477,EU says starvation being used as a weapon in Gaza,The hidden village just metres from North Korea,EU says starvation being used as a weapon in Gaza
https://www.aljazeera.com,2024-03-13 05:32:35.487125,"Israeli forces kill, wound ‘dozens’ of Palestinians in attacks across Gaza, https://www.aljazeera.com/news/liveblog/2024/3/13/israels-war-on-gaza-live-netanyahu-vows-to-finish-the-job-in-rafah","‘Should never have come to this’: What’s next as Henry steps down in Haiti?, https://www.aljazeera.com/news/2024/3/12/should-never-have-come-to-this-whats-next-as-henry-steps-down-in-haiti","Navalny ally Leonid Volkov attacked with hammer near Lithuanian home, https://www.aljazeera.com/news/2024/3/13/navalny-ally-leonid-volkov-attacked-with-hammer-near-lithuanian-home"
https://www.economist.com,2024-03-12 05:32:22.116993,"Is the bull market about to turn into a bubble?, https://www.economist.com/finance-and-economics/2024/03/11/is-the-bull-market-about-to-become-a-bubble","Inside the world of crazy rich Indians, https://www.economist.com/asia/2024/03/11/inside-the-world-of-crazy-rich-indians","Is Saudi Aramco cooling on crude oil?, https://www.economist.com/business/2024/03/11/is-saudi-aramco-cooling-on-crude-oil"
https://www.lemonde.fr/en/,2024-03-12 05:32:21.131356,Volodymyr Zelensky: 'Your children are not going to die in Ukraine',"Ramadan begins in Gaza with hunger worsening, and at least 67 killed",Haiti: PM Ariel Henry resigns amid pressure from criminal gangs
https://www.bbc.com/,2024-03-12 05:32:19.764341,Boeing whistleblower found dead in US,Bradley Cooper and other iconic decades-long Oscar snubs,Boeing whistleblower found dead in US
https://www.aljazeera.com,2024-03-12 05:32:18.953197,"Seven killed as Israeli forces target aid seekers in Gaza targeted again, https://www.aljazeera.com/news/liveblog/2024/3/12/israels-war-on-gaza-live-2000-medical-staff-starving-in-north-ministry","Haiti’s Prime Minister Ariel Henry has resigned: Guyana president, https://www.aljazeera.com/news/2024/3/12/haitis-prime-minister-ariel-henry-has-resigned-guyana-president","Boeing whistleblower John Barnett found dead, https://www.aljazeera.com/economy/2024/3/12/boeing-whistleblower-found-dead"
https://www.economist.com,2024-03-11 05:32:33.370095,"Russia’s economy once again defies the doomsayers, https://www.economist.com/finance-and-economics/2024/03/10/russias-economy-once-again-defies-the-doomsayers","The bloodshed in Gaza is set to rage through Ramadan, https://www.economist.com/middle-east-and-africa/2024/03/10/the-bloodshed-in-gaza-is-set-to-rage-through-ramadan","The super-rich are trying new approaches to philanthropy, https://www.economist.com/special-report/2024/01/10/the-super-rich-are-trying-new-approaches-to-philanthropy"
https://www.lemonde.fr/en/,2024-03-11 05:32:32.417057,"On Ukraine, France and Germany can't agree to speak with one voice","Oscars 2024: 'Oppenheimer' wins best picture, Emma Stone takes best actress",Portugal: Center-right leader Luis Montenegro claims victory over ruling Socialists
https://www.bbc.com/,2024-03-11 05:32:31.664653,Oscars red carpet fashion: Stars turn on the style,Watch: I'm just... Slash?! Ryan Gosling brings the Kenergy,Oscars red carpet fashion: Stars turn on the style
https://www.aljazeera.com,2024-03-11 05:32:30.700692,"‘Hunger everywhere’ in Gaza as Ramadan begins under Israeli siege, bombings, https://www.aljazeera.com/news/liveblog/2024/3/11/israels-war-on-gaza-live-ramadan-begins-with-no-end-to-israels-siege","Oppenheimer reigns supreme: Five takeaways from the 96th annual Oscars, https://www.aljazeera.com/news/2024/3/11/oppenheimer-reigns-supreme-five-takeaways-from-the-96th-academy-awards","‘I won’t serve’: Myanmar people plan exit to escape military draft, https://www.aljazeera.com/news/2024/3/10/fears-of-mass-migration-from-myanmar-as-military-plans-to-draft-thousands"
https://www.economist.com,2024-03-10 05:32:28.257525,"Third-party candidates could be decisive in America’s election, https://www.economist.com/briefing/2024/03/07/third-party-candidates-could-tip-americas-presidential-election","Globalisation may not have increased income inequality, after all, https://www.economist.com/finance-and-economics/2024/03/07/globalisation-may-not-have-increased-income-inequality-after-all","Whoever gets the Best Picture Oscar, international films are winning, https://www.economist.com/culture/2024/03/07/whoever-gets-the-best-picture-oscar-international-films-are-winning"
https://www.lemonde.fr/en/,2024-03-10 05:32:27.410135,Portugal's far right on the rise as country votes in legislative elections,"Netanyahu 'hurting Israel more than helping,' according to Biden",Crisis in Haiti prompts thousands to flee to Dominican Republic
https://www.bbc.com/,2024-03-10 05:32:26.623241,Biden and Trump hold competing rallies in Georgia,Oscars 2024: Who will win – and who should?,Biden and Trump hold competing rallies in Georgia
https://www.aljazeera.com,2024-03-10 05:32:25.709975,"Israel ramps up attacks on Gaza, kills 13 women, children in Nuseirat camp, https://www.aljazeera.com/news/liveblog/2024/3/10/israels-war-on-gaza-live-israel-is-restricting-lifesaving-aid-unrwa","Biden makes contradictory remarks on ‘red lines’ for Israel in Gaza, https://www.aljazeera.com/news/2024/3/10/biden-makes-contradictory-remarks-on-red-lines-for-israel-in-gaza","US opens criminal probe into Boeing 737 MAX mid-flight blowout, https://www.aljazeera.com/economy/2024/3/10/us-opens-criminal-probe-into-boeing-737-max-mid-flight-blowout"
https://www.economist.com,2024-03-09 05:32:36.003663,"How to fix the Ivy League, https://www.economist.com/leaders/2024/03/07/how-to-fix-the-ivy-league","Moving weapons around Europe fast is crucial for deterring Russia, https://www.economist.com/europe/2024/03/07/moving-weapons-around-europe-fast-is-crucial-for-deterring-russia","The world is in the midst of a city-building boom, https://www.economist.com/finance-and-economics/2024/03/07/the-world-is-in-the-midst-of-a-city-building-boom"
https://www.lemonde.fr/en/,2024-03-09 05:32:35.046546,"African Initiative, the new bridgehead for Russian propaganda in Africa",Behind the scenes at the International Court of Justice,A ship with 200 tonnes of aid to inaugurate a sea route from Cyprus to the Gaza strip
https://www.bbc.com/,2024-03-09 05:32:34.269948,12 iconic images of defiant women,Why is Florida 'breaking up' with spring break?,12 iconic images of defiant women
https://www.aljazeera.com,2024-03-09 05:32:33.388483,"More children starve to death in Gaza; Biden says ceasefire ‘looking tough’, https://www.aljazeera.com/news/liveblog/2024/3/9/israels-war-on-gaza-live-ceasefire-by-ramadan-looking-tough-biden-says","Bollywood ‘takeover’: Pro-Modi films swamp Indian voters ahead of election, https://www.aljazeera.com/features/2024/3/9/bollywood-take-over-pro-modi-films-swamp-indian-voters-ahead-of-election","‘Incendiary and wrong’: Biden spurs anger for calling migrant ‘an illegal’, https://www.aljazeera.com/news/2024/3/8/incendiary-and-wrong-biden-spurs-anger-for-calling-migrant-an-illegal"
https://www.economist.com,2024-03-08 05:32:47.736303,"Three big risks that might tip America’s presidential election, https://www.economist.com/leaders/2024/03/07/three-big-risks-that-might-tip-americas-presidential-election","A frenzy of innovation in obesity drugs is under way, https://www.economist.com/leaders/2024/03/07/a-frenzy-of-innovation-in-obesity-drugs-is-under-way","Why are so many Indians piling into stocks?, https://www.economist.com/asia/2024/03/07/why-are-so-many-indians-piling-into-stocks"
https://www.lemonde.fr/en/,2024-03-08 05:32:46.693753,"Biden attacks Trump in fiery speech, warns US democracy at risk in State of Union address",Le Monde and women: From the right to vote to #MeToo,"Paris Stock Exchange's CAC 40 index topped 8,000 points, a record high"
https://www.bbc.com/,2024-03-08 05:32:45.544252,US to set up temporary port on Gaza coast for aid delivery,Five countries with the best work-life balance,US to set up temporary port on Gaza coast for aid delivery
https://www.aljazeera.com,2024-03-08 05:32:44.738920,"Biden tells Israel that it can’t use Gaza aid as a ‘bargaining chip’, https://www.aljazeera.com/news/liveblog/2024/3/8/israels-war-on-gaza-live-60000-pregnant-women-face-malnutrition-in-gaza","Five key takeaways from Joe Biden’s 2024 State of the Union address, https://www.aljazeera.com/news/2024/3/8/five-key-takeaways-from-joe-bidens-2024-state-of-the-union-address","Russia-Ukraine war: List of key events, day 744, https://www.aljazeera.com/news/2024/3/8/russia-ukraine-war-list-of-key-events-day-744"
https://www.economist.com,2024-03-07 05:32:24.256589,"Xi Jinping’s hunger for power is hurting China’s economy, https://www.economist.com/leaders/2024/03/06/xi-jinpings-hunger-for-power-is-hurting-chinas-economy","Super Trump and his mighty MAGA machine, https://www.economist.com/united-states/2024/03/06/super-trump-and-his-mighty-maga-machine","Bitcoin’s price is surging. What happens next?, https://www.economist.com/finance-and-economics/2024/03/06/bitcoins-price-is-surging-what-happens-next"
https://www.lemonde.fr/en/,2024-03-07 05:32:23.314543,Gaza City has been reduced to hunger and chaos,"Sham marriages, false papers: Ukrainians' frantic quest to dodge the draft","Images of the catastrophic situation in Haiti, under the threat of 'civil war' from a gang leader"
https://www.bbc.com/,2024-03-07 05:32:22.023580,Trump challenges Biden to TV debates 'anytime',Why the Anthropocene is still not official,Trump challenges Biden to TV debates 'anytime'
https://www.aljazeera.com,2024-03-07 05:32:21.223317,"Death toll from starvation in Gaza jumps to 20, many more ‘dying silently’, https://www.aljazeera.com/news/liveblog/2024/3/7/israels-war-on-gaza-live-20-starve-to-death-in-gaza-more-feared-dead","What does the end of Nikki Haley’s campaign mean for the Republican Party?, https://www.aljazeera.com/news/2024/3/7/what-does-the-end-of-nikki-haleys-campaign-mean-for-the-republican-party","FM Wang Yi insists China ‘force for peace’; defends Russian ties, https://www.aljazeera.com/news/2024/3/7/fm-wang-yi-insists-china-force-for-peace-defends-russian-ties"
https://www.economist.com,2024-03-06 05:33:03.560474,"Can Israel afford to wage war?, https://www.economist.com/finance-and-economics/2024/03/05/can-israel-afford-to-wage-war","The battle over the trillion-dollar weight-loss bonanza, https://www.economist.com/business/2024/03/04/the-battle-over-the-trillion-dollar-weight-loss-bonanza","Europe’s new-look winter: floods, high sea levels and melting glaciers, https://www.economist.com/europe/2024/03/04/europes-new-look-winter-floods-high-sea-levels-and-melting-glaciers"
https://www.lemonde.fr/en/,2024-03-06 05:33:02.628276,"Biden and Trump come close to a Super Tuesday clean sweep, moving closer to a November rematch",Terrorism remains the key challenge at the Paris 2024 Games,Israel unveils plan for Muslims to visit Al-Aqsa Mosque during Ramadan
https://www.bbc.com/,2024-03-06 05:33:01.762787,"Trump and Biden sweep Super Tuesday, as Haley scores Vermont surprise",Why food airdrops into Gaza are controversial,17 facts you need to know ahead of this year's Oscars
https://www.aljazeera.com,2024-03-06 05:33:00.697881,"Israel blocks aid convoy headed for northern Gaza: UN food agency, https://www.aljazeera.com/news/liveblog/2024/3/6/israels-war-on-gaza-live-un-food-convoy-blocked-from-north-gaza-by-israel","Haley stuns Trump in Vermont with surprise Super Tuesday win, https://www.aljazeera.com/news/liveblog/2024/3/5/super-tuesday-2024-results-live-trump-biden-hope-for-decisive-victories","Haiti gang leader warns of civil war unless PM Ariel Henry steps down, https://www.aljazeera.com/news/2024/3/6/haiti-gang-leader-warns-of-civil-war-unless-pm-ariel-henry-steps-down"
